,trigram,chi-sq
10479,"('the', 'head', 'and')",2942.378006740604
10480,"('how', 'long', 'it')",2942.3557267759634
10481,"('be', 'ask', 'to')",2941.969612923002
10482,"('he', 'belonge', 'to')",2941.598349021037
10483,"('he', 'look', 'round')",2941.585654743434
10484,"('and', 'will', 'have')",2941.3211810738244
10485,"('he', 'be', 'carry')",2941.1695945330634
10486,"('will', 'have', 'say')",2941.095492525126
10487,"('except', 'for', 'the')",2940.9062250835327
10488,"('say', 'as', 'much')",2940.8817106546744
10489,"('I', 'remember', 'that')",2940.2492228864044
10490,"('believe', 'he', 'be')",2939.844234386419
10491,"('I', 'feel', 'like')",2938.488220841613
10492,"('in', 'my', 'arm')",2937.651005013385
10493,"('be', 'put', 'to')",2937.6380311412668
10494,"('the', 'porch', 'and')",2937.073301272183
10495,"('continue', 'to', 'look')",2936.7455681485017
10496,"('to', 'the', 'schoolroom')",2936.5826823460156
10497,"('the', 'hand', 'and')",2936.5366753200306
10498,"('and', 'the', 'window')",2935.8095716466787
10499,"('you', 'be', 'afray')",2935.793631690564
10500,"('in', 'my', 'face')",2935.2196345061966
10501,"(""'"", ""'"", '')",2934.0058483864937
10502,"('to', 'do', 'something')",2933.2053764505827
10503,"('and', 'make', 'i')",2932.543993172681
10504,"('to', 'the', 'east')",2932.1699126945396
10505,"('have', 'cease', 'to')",2931.8161872583873
10506,"('which', 'they', 'have')",2929.7545988061975
10507,"('the', 'air', 'then')",2928.946030217224
10508,"('you', 'propose', 'to')",2928.070698143458
10509,"('over', 'the', 'place')",2927.796343778537
10510,"('the', 'Square', 'and')",2927.287007754694
10511,"('take', 'part', 'in')",2927.254915208069
10512,"('the', 'secretary', 'and')",2927.186606294503
10513,"('owe', 'to', 'the')",2926.6141533554674
10514,"('fond', 'of', 'you')",2925.352090498782
10515,"('to', 'kill', 'he')",2925.109203470868
10516,"('stir', 'in', 'i')",2924.4788818223205
10517,"('give', 'he', 'a')",2924.1865521721734
10518,"('like', 'to', 'hear')",2924.1459969512143
10519,"('you', 'may', 'find')",2924.047003678284
10520,"('the', 'pillow', 'and')",2923.4973790395434
10521,"('be', 'the', 'most')",2923.403208419485
10522,"('day', 'of', 'his')",2923.378212559856
10523,"('fast', 'as', 'he')",2922.959048131203
10524,"('it', 'have', 'not')",2922.7697292891216
10525,"('be', 'take', 'to')",2922.4010965269617
10526,"('he', 'will', 'give')",2922.024883297937
10527,"('until', 'he', 'be')",2921.9970861453785
10528,"('no', 'wonder', 'you')",2921.396666392956
10529,"('say', 'she', 'be')",2921.377972918282
10530,"('she', 'be', 'only')",2919.7550017268118
10531,"('and', 'have', 'never')",2919.5729520839623
10532,"('gaze', 'at', 'he')",2919.509773917927
10533,"('the', 'hotel', 'and')",2919.021573305066
10534,"('what', 'to', 'do')",2917.9177431281373
10535,"('you', 'a', 'good')",2917.3716770414076
10536,"('away', 'if', 'I')",2916.1562951725737
10537,"('one', 'will', 'have')",2914.471918554942
10538,"('to', 'ask', 'i')",2914.2014885149097
10539,"('the', 'wall', 'the')",2914.0970716137035
10540,"('to', 'keep', 'he')",2913.564612087909
10541,"('she', 'be', 'just')",2913.506391951303
10542,"('the', 'sun', 'it')",2913.469373526321
10543,"('the', 'candle', 'and')",2912.916236138468
10544,"('be', 'afray', 'that')",2911.4421371830213
10545,"('indeed', 'he', 'be')",2909.6107528163575
10546,"('you', 'be', 'quite')",2909.110430531909
10547,"('that', 'she', 'shall')",2908.721734311568
10548,"('the', 'willow', 'and')",2907.638756211892
10549,"('but', 'the', 'sun')",2907.1092296035126
10550,"('the', 'moonlight', 'and')",2906.0779952315083
10551,"('on', 'top', 'of')",2905.234993897009
10552,"('he', 'be', 'out')",2904.1074890839764
10553,"('find', 'my', 'way')",2904.05631563864
10554,"('be', 'go', 'into')",2903.557130491749
10555,"('attention', 'to', 'the')",2901.5895775895196
10556,"('that', 'if', 'I')",2901.4272287554836
10557,"('now', 'he', 'be')",2901.183699035897
10558,"('yet', 'he', 'be')",2901.169700235819
10559,"('than', 'ever', 'I')",2900.8600401394424
10560,"('he', 'be', 'talk')",2900.50402425379
10561,"('have', 'not', 'reach')",2899.7603722079325
10562,"('he', 'be', 'here')",2899.2104334044598
10563,"('never', 'see', 'a')",2898.856575356403
10564,"('who', 'be', 'go')",2898.5165971221595
10565,"('it', 'will', 'make')",2898.305999891903
10566,"('he', 'feel', 'as')",2897.3968334194346
10567,"('he', 'be', 'dress')",2897.3808113521704
10568,"('walk', 'to', 'the')",2897.1629714787505
10569,"('of', 'a', 'mile')",2895.834840967153
10570,"('in', 'to', 'see')",2895.3051739778825
10571,"('have', 'he', 'be')",2895.0136247994033
10572,"('the', 'castle', 'and')",2893.482038977693
10573,"('much', 'as', 'a')",2892.905681688918
10574,"('the', 'body', 'and')",2892.379593211171
10575,"('the', 'size', 'and')",2892.0465186685374
10576,"('i', 'a', 'good')",2891.0147622427776
10577,"('not', 'he', 'be')",2889.517390001717
10578,"('place', 'of', 'his')",2889.1625694191143
10579,"('know', 'that', 'it')",2889.092145450547
10580,"('which', 'be', 'quite')",2888.427268082808
10581,"('the', 'district', 'and')",2888.424016421643
10582,"('look', 'across', 'the')",2888.1747638859774
10583,"('the', 'word', 'and')",2887.964545367498
10584,"('since', 'he', 'be')",2887.361389509224
10585,"('they', 'come', 'to')",2887.3281406263754
10586,"('ask', 'to', 'see')",2887.1252541097315
10587,"('the', 'shadow', 'and')",2886.6456216658235
10588,"('at', 'his', 'watch')",2886.33455917847
10589,"('the', 'face', 'and')",2886.1044562533502
10590,"('say', 'if', 'I')",2884.04525540639
10591,"('to', 'the', 'upper')",2883.7881787206165
10592,"('put', 'on', 'you')",2883.7159493814033
10593,"(""'"", ""'"", 'they')",2882.7634572288794
10594,"('to', 'ask', 'question')",2882.664986571073
10595,"('get', 'to', 'get')",2882.6035778503483
10596,"('and', 'I', 'feel')",2881.899454789181
10597,"('the', 'river', 'the')",2881.5815924791486
10598,"('be', 'fond', 'of')",2881.564684834936
10599,"('the', 'crowd', 'and')",2881.5024794518904
10600,"('be', 'alo', 'in')",2880.586475656975
10601,"('hand', 'and', 'feet')",2880.4152282146797
10602,"('the', 'boat', 'and')",2879.8113576149476
10603,"('hand', 'on', 'my')",2879.3918184655354
10604,"('he', 'be', 'make')",2878.9410828941973
10605,"('can', 'be', 'no')",2878.740388195286
10606,"('in', 'Shainsa', 'I')",2878.607595623417
10607,"('he', 'take', 'off')",2878.2526157405932
10608,"('to', 'the', 'nearest')",2877.8080478950405
10609,"('in', 'my', 'room')",2876.570096084852
10610,"('there', 'come', 'a')",2876.1220715692266
10611,"('a', 'hour', ""'s"")",2875.0938166454184
10612,"('she', 'may', 'have')",2874.1084617108745
10613,"('any', 'of', 'his')",2873.686740044311
10614,"('and', 'the', 'sun')",2872.7856331171997
10615,"('be', ""'"", ""'"")",2872.3747415579937
10616,"('the', 'court', 'and')",2871.4319000587016
10617,"('the', 'window', 'I')",2870.7428251926144
10618,"('she', 'lead', 'i')",2870.621134775096
10619,"('he', 'be', 'far')",2869.6794631164535
10620,"('what', 'will', 'you')",2869.458257620362
10621,"('like', 'the', 'rest')",2868.7368641038765
10622,"('then', 'I', 'must')",2868.503945499787
10623,"('to', 'keep', 'his')",2868.3756584170055
10624,"('know', 'not', 'how')",2867.9214595880953
10625,"('woman', 'who', 'be')",2867.6183363695372
10626,"('and', 'if', 'I')",2867.343213602251
10627,"('of', 'his', 'little')",2867.1112131803534
10628,"('say', 'she', 'will')",2867.045136234187
10629,"('if', 'it', '')",2866.71991633202
10630,"('have', 'come', 'from')",2866.5235632944787
10631,"('have', 'a', 'man')",2866.079686344257
10632,"('I', 'go', 'down')",2865.3128001132704
10633,"('he', 'be', 'now')",2865.075754276652
10634,"('that', 'you', 'can')",2861.880133756249
10635,"('they', 'have', 'ever')",2861.832833588862
10636,"('thing', 'you', 'can')",2861.212164806422
10637,"('you', 'ink', 'to')",2860.5195970204168
10638,"('minute', 'he', 'be')",2859.9319384045343
10639,"('not', 'very', 'far')",2859.2014114631056
10640,"('the', 'sun', 'have')",2858.641631378215
10641,"('she', 'be', 'all')",2858.403804196675
10642,"('he', 'be', 'do')",2857.302570819632
10643,"('as', 'they', 'move')",2857.214127664228
10644,"('no', 'one', 'in')",2856.5842958555586
10645,"('the', 'sun', 'as')",2855.752233565666
10646,"('give', 'Bart', 'a')",2855.7317104099416
10647,"('round', 'I', 'see')",2855.532443932379
10648,"('make', 'up', 'for')",2855.162499240382
10649,"('you', 'he', 'be')",2855.043596779563
10650,"('must', 'be', 'very')",2855.0414484268435
10651,"('I', 'believe', 'he')",2854.0775968954654
10652,"('his', 'desk', 'and')",2853.0848440958166
10653,"('he', 'will', 'say')",2852.2515177068763
10654,"('drop', 'into', 'a')",2852.2386926585036
10655,"('a', 'good', 'one')",2852.1681588186416
10656,"('I', 'knew', 'she')",2852.060212932897
10657,"('know', 'that', 'there')",2851.959708939151
10658,"('time', 'he', 'be')",2851.747751712313
10659,"('they', 'have', 'come')",2849.394532867546
10660,"('and', 'her', 'mother')",2849.0312475946043
10661,"('I', 'knew', 'he')",2847.599001422614
10662,"('that', 'it', 'may')",2847.5051813634423
10663,"('far', 'as', 'to')",2846.4043219806344
10664,"('to', 'see', 'my')",2845.8452607159957
10665,"('if', 'he', 'know')",2845.806870973142
10666,"('my', 'heel', 'and')",2845.526563638658
10667,"('that', 'you', 'have')",2844.519017475534
10668,"('the', 'left', 'and')",2844.3839548363926
10669,"('to', 'the', 'water')",2842.7066359353007
10670,"('of', 'her', 'pupil')",2842.590138465692
10671,"('till', 'he', 'be')",2840.028321570789
10672,"('put', 'it', 'away')",2838.1386936104836
10673,"('you', 'have', 'hear')",2837.975029541167
10674,"('think', 'you', 'can')",2837.7653552567026
10675,"('his', 'feature', 'be')",2837.480587245938
10676,"('adapt', 'to', 'the')",2837.0622565355634
10677,"('presence', 'of', 'a')",2836.5389493632333
10678,"('know', 'that', 'you')",2836.109015049016
10679,"('make', 'my', 'way')",2835.028584143397
10680,"('of', 'us', 'own')",2834.5617755511703
10681,"('the', 'next', 'night')",2833.1075703139727
10682,"('just', 'as', 'the')",2833.0478939310087
10683,"('know', 'that', 'be')",2832.031070505441
10684,"('addition', 'to', 'the')",2831.4391173987815
10685,"('after', 'he', 'be')",2831.393934070413
10686,"('to', 'come', 'down')",2831.270323602185
10687,"('if', 'I', 'go')",2831.101081687211
10688,"('far', 'as', 'the')",2830.9817028339985
10689,"('like', 'all', 'other')",2830.968341690758
10690,"('then', 'return', 'to')",2830.6292067433096
10691,"('be', 'nothing', 'more')",2830.614577430752
10692,"('idea', 'of', 'a')",2830.157598023922
10693,"('the', 'Wolf', 'and')",2829.545933139567
10694,"('it', 'may', 'seem')",2828.638082521964
10695,"('to', 'him', 'as')",2828.412074584454
10696,"('can', 'see', 'they')",2826.220967148562
10697,"('the', 'glass', 'and')",2824.7987361259043
10698,"('any', 'one', 'to')",2823.611593818493
10699,"('the', 'air', 'with')",2822.9865134264073
10700,"('the', 'west', 'and')",2822.4409373742533
10701,"('which', 'she', 'be')",2822.2266392750735
10702,"('we', 'come', 'to')",2822.204608016398
10703,"('time', 'he', 'will')",2822.0520592698917
10704,"('the', 'prince', 'and')",2821.5158579697704
10705,"('he', 'be', 'off')",2821.278787482219
10706,"(""'"", ""'"", 'and')",2820.4195991023926
10707,"('him', 'as', 'a')",2819.1270266084116
10708,"('the', 'rope', 'and')",2819.0619837816416
10709,"('know', 'he', 'be')",2817.7497906919684
10710,"('feel', 'that', 'I')",2817.494848966041
10711,"('his', 'body', 'and')",2815.55278117117
10712,"('to', 'the', 'city')",2815.074682077953
10713,"('yield', 'to', 'the')",2814.5602040867443
10714,"('her', 'arm', 'and')",2813.744961493868
10715,"('pass', 'along', 'the')",2813.51449247866
10716,"('to', 'dispose', 'of')",2813.1399334862945
10717,"('the', 'two', 'Lhari')",2811.726314743268
10718,"('the', 'time', 'and')",2811.34018939732
10719,"('in', 'order', 'that')",2811.130239472038
10720,"(""'"", ""'"", 'have')",2810.699921195135
10721,"('he', 'be', 'try')",2810.1923762598067
10722,"('at', 'first', 'but')",2809.819669176115
10723,"('about', 'he', 'be')",2809.5341401185224
10724,"('the', 'gas', 'and')",2809.153432281473
10725,"('sound', 'of', 'her')",2808.9142992276834
10726,"('here', 'he', 'be')",2806.1930990015303
10727,"('the', 'church', 'and')",2805.505412738921
10728,"('and', 'he', 'be')",2804.722861205543
10729,"('how', 'he', 'will')",2804.6730485320136
10730,"('the', 'paper', 'and')",2804.5313652300615
10731,"('but', 'when', 'she')",2804.2884257306223
10732,"('can', 'think', 'of')",2803.45259039539
10733,"('not', 'understand', 'it')",2802.4075081724295
10734,"('his', 'parent', 'and')",2802.103002624493
10735,"('the', 'fire', 'where')",2801.6946896871186
10736,"('turn', 'to', 'the')",2801.64987112993
10737,"('turn', 'into', 'a')",2800.93637369021
10738,"('he', 'be', 'one')",2800.2516602070564
10739,"('i', 'to', 'the')",2799.802166502513
10740,"('but', 'this', 'be')",2799.212586964602
10741,"('and', 'I', 'must')",2799.074067329484
10742,"('presently', 'I', 'come')",2798.8808404818615
10743,"(""'"", ""'"", 'it')",2798.8165098676654
10744,"('thing', 'he', 'will')",2798.5930285426416
10745,"('he', 'be', 'that')",2797.5796180288175
10746,"('the', 'desk', 'and')",2797.366192560314
10747,"('the', 'Countess', ""'s"")",2797.3290102219753
10748,"('the', 'next', 'time')",2796.608326914981
10749,"('well', 'as', 'he')",2796.5129792514044
10750,"('it', 'no', 'one')",2796.498898261612
10751,"('to', 'a', 'certain')",2795.212699267715
10752,"('be', 'too', 'cold')",2794.9014465935015
10753,"('if', 'this', 'be')",2793.8984423401066
10754,"('he', 'be', 'young')",2793.7037077110544
10755,"('the', 'law', 'and')",2793.0663243255826
10756,"('now', 'if', 'I')",2792.7184233587473
10757,"('the', 'crow', 'and')",2792.7021731815535
10758,"('to', 'the', 'gate')",2792.656102618701
10759,"('be', 'to', 'keep')",2792.049114045294
10760,"('a', 'week', 'or')",2790.7940734767285
10761,"('what', 'she', 'be')",2790.392617037768
10762,"('he', 'when', 'he')",2787.160093130941
10763,"('equal', 'to', 'the')",2786.7222476877405
10764,"('the', 'ground', 'then')",2785.40894541821
10765,"('boy', 'he', 'be')",2785.2003898203475
10766,"('say', 'that', 'he')",2785.137337890546
10767,"('her', 'lip', 'and')",2784.850302114553
10768,"('that', 'in', 'order')",2784.807295717914
10769,"('he', 'be', 'about')",2784.662485544135
10770,"('the', 'third', 'and')",2783.2908169942
10771,"('he', 'be', 'the')",2783.2819189033794
10772,"('i', 'I', 'feel')",2783.1923474952496
10773,"('but', 'none', 'of')",2781.8590388310536
10774,"('think', 'about', 'it')",2780.285005652774
10775,"('advance', 'to', 'the')",2779.025602198293
10776,"('the', 'black', 'and')",2778.8977075201883
10777,"('of', 'this', 'system')",2778.6881680565775
10778,"('come', 'to', 'know')",2778.3739161893104
10779,"('to', 'keep', 'on')",2777.3352850743768
10780,"('thing', 'he', 'be')",2777.30842548642
10781,"('he', 'he', 'be')",2776.474869884318
10782,"('who', 'he', 'be')",2776.359693419104
10783,"('come', 'to', 'her')",2776.259571163804
10784,"('he', 'be', 'in')",2775.493886666398
10785,"('he', 'be', 'at')",2775.288836050541
10786,"('only', 'know', 'that')",2774.370813862061
10787,"('use', 'to', 'be')",2774.274850414581
10788,"('to', 'see', 'a')",2773.9929658965907
10789,"('he', 'be', 'tell')",2773.9050246572897
10790,"('the', 'matter', 'with')",2773.8436607045405
10791,"('he', 'be', 'begin')",2773.689731014662
10792,"('and', 'go', 'down')",2773.499912162774
10793,"('he', 'be', 'come')",2773.026108777831
10794,"('no', 'one', 'be')",2772.8709367300885
10795,"('i', 'to', 'sit')",2772.602740980243
10796,"('be', 'too', 'young')",2772.41471324029
10797,"('I', 'must', 'tell')",2771.57980941782
10798,"('until', 'they', 'have')",2771.1347892846075
10799,"('while', 'she', 'be')",2771.1057068475907
10800,"('how', 'to', 'get')",2770.9708808517266
10801,"('and', 'the', 'air')",2770.087961579494
10802,"('the', 'family', 'and')",2769.8842954769425
10803,"('morning', 'he', 'be')",2769.4163460736086
10804,"('you', 'wish', 'to')",2769.2123872016555
10805,"('he', 'be', 'much')",2769.1173086065446
10806,"('be', 'very', 'young')",2768.792860635086
10807,"('for', 'the', 'past')",2768.758618085472
10808,"('know', 'her', 'name')",2768.274761112683
10809,"('they', 'have', 'leave')",2768.22989156773
10810,"('they', 'be', 'both')",2768.1952638800517
10811,"(""'"", ""'"", 'but')",2768.1027853728274
10812,"('he', 'be', 'take')",2767.9849348224775
10813,"('night', 'he', 'be')",2767.9654204473763
10814,"('he', 'lean', 'his')",2767.868983540795
10815,"(""'"", ""'"", 'that')",2767.8412399609824
10816,"('hand', 'he', 'be')",2767.7676455733276
10817,"('than', 'he', 'be')",2767.0186036264454
10818,"('it', ""'"", ""'"")",2765.690115066914
10819,"('right', 'he', 'be')",2765.4723699957085
10820,"('he', 'be', 'on')",2764.9508730090893
10821,"('he', 'can', 'get')",2764.8399108261133
10822,"('as', 'usual', 'the')",2764.470653652287
10823,"('at', 'first', 'he')",2764.3148932925537
10824,"('be', 'come', 'down')",2764.31166076806
10825,"('I', 'guess', 'it')",2763.883805484262
10826,"('that', 'be', 'no')",2763.283139793908
10827,"('the', 'land', 'and')",2762.271736683307
10828,"('where', 'he', 'can')",2761.913347536696
10829,"('to', 'keep', 'a')",2760.4125363083026
10830,"('at', 'all', 'but')",2759.106666832327
10831,"('the', 'asylum', 'and')",2758.163655075099
10832,"('he', 'be', 'like')",2757.1949642948293
10833,"('be', 'too', 'great')",2757.145829072796
10834,"('I', 'see', 'the')",2756.8503264849114
10835,"('as', 'he', 'go')",2756.7115035576867
10836,"('I', 'mean', 'to')",2756.5281489475656
10837,"('she', 'be', 'stand')",2756.2839443759003
10838,"('of', 'a', 'big')",2755.956279126272
10839,"('and', 'he', 'will')",2754.916305917013
10840,"('suppose', 'she', 'be')",2754.711521897886
10841,"('be', 'glad', 'I')",2753.920695228769
10842,"('shadow', 'of', 'a')",2753.570701401404
