,bigram,chi-sq
7556,"('be', 'thoughtful')",32.74667601315627
7557,"('he', 'set')",32.7237320826833
7558,"('she', 'fall')",32.72279402188286
7559,"('I', 'promise')",32.71889486160703
7560,"('the', 'tale')",32.71665800385738
7561,"('a', 'horse')",32.708953020470624
7562,"('to', 'jump')",32.69972658295803
7563,"('dear', 'we')",32.6912293991396
7564,"('indeed', 'but')",32.68399223853268
7565,"('too', 'but')",32.67550356191551
7566,"('add', 'to')",32.667520788144216
7567,"('you', 'expect')",32.66716553637332
7568,"('time', 'but')",32.65646890264019
7569,"('go', 'now')",32.64550419745568
7570,"('like', 'you')",32.640778884202504
7572,"('lock', 'and')",32.63460590440573
7571,"('and', 'lock')",32.63460590440573
7573,"('have', 'catch')",32.625648109815735
7574,"('fast', 'that')",32.599588256521194
7575,"('admire', 'the')",32.595406014462526
7576,"('her', 'and')",32.56928691419799
7577,"('back', 'with')",32.54948413965146
7578,"('not', 'fight')",32.51068212521862
7579,"('the', 'arrow')",32.48792939422093
7580,"('the', 'risk')",32.48792939422093
7581,"('cavern', 'and')",32.458741365142764
7582,"('thick', 'and')",32.458741365142764
7583,"('thought', 'that')",32.453618970016755
7584,"('how', 'come')",32.44137965066162
7585,"('do', 'his')",32.43523230570876
7586,"('the', 'bend')",32.42831403572205
7587,"('they', 'hear')",32.388552298220304
7588,"('Trot', '')",32.38411735361347
7589,"('Bilbil', 'I')",32.37657959342066
7590,"('cause', 'I')",32.321453405002636
7591,"('corner', 'and')",32.31419088513347
7592,"('day', 'for')",32.30459693470161
7593,"('very', 'old')",32.30058575260549
7594,"('action', 'of')",32.283924993689745
7595,"('that', 'when')",32.27580667498197
7596,"('another', 'the')",32.225706213093524
7597,"(""'s"", 'you')",32.19532763526544
7598,"('her', 'a')",32.17280771388165
7599,"('tube', 'and')",32.16073059873576
7600,"('he', 'pass')",32.154408730034355
7601,"('write', 'in')",32.12381300598736
7602,"('put', 'the')",32.11501196022966
7603,"('the', 'clear')",32.11017145471967
7604,"('shall', 'like')",32.093806476799
7605,"('when', 'Mary')",32.080768972779204
7606,"('by', 'which')",32.072339928611406
7607,"('to', 'life')",32.0550145785285
7608,"('to', 'succeed')",32.03613938488451
7609,"('the', 'circle')",32.018792035646676
7610,"('hear', 'from')",31.999645143242503
7611,"('go', 'a')",31.97497962092767
7612,"('be', 'hunt')",31.96758996560354
7613,"('light', 'and')",31.932803499117636
7614,"('put', 'a')",31.930471365041566
7615,"('be', 'that')",31.92348685053216
7616,"('and', 'stuck')",31.9087112812772
7617,"('have', 'at')",31.901824268564262
7618,"('known', 'to')",31.89934266092402
7619,"('out', 'and')",31.875798581071624
7620,"('use', 'in')",31.87287913011518
7621,"('throne', 'of')",31.85974350051317
7622,"('house', 'which')",31.8544475078275
7623,"('a', 'purple')",31.849056221990928
7624,"('between', 'his')",31.82834775195999
7625,"('be', 'thus')",31.784873043553034
7626,"('the', 'cook')",31.757788922980524
7627,"('ever', 'have')",31.754373365368394
7628,"('he', 'nodd')",31.74939849933869
7629,"('that', 'unless')",31.72890491862926
7630,"('get', 'it')",31.71840550765245
7631,"('to', 'he')",31.699923003373947
7632,"('they', 'she')",31.69505890563469
7633,"('head', 'so')",31.62867565008305
7634,"('know', 'well')",31.62685796977636
7635,"('my', 'house')",31.616270411159938
7636,"('be', 'talk')",31.602550489937887
7637,"('without', 'my')",31.58527634986938
7638,"('myself', 'and')",31.579937968050327
7639,"('a', 'black')",31.56614835247878
7640,"('he', 'get')",31.544456559695664
7641,"('low', 'and')",31.543498448905208
7642,"('all', 'other')",31.53847028148184
7643,"('change', 'to')",31.538074116097487
7644,"('the', 'tin')",31.52984832259067
7645,"('3', 'the')",31.51366634812165
7646,"('the', 'pillow')",31.51366634812165
7647,"('thing', 'the')",31.485629732795562
7648,"('they', 'feel')",31.457253944613417
7649,"('the', 'wick')",31.42702041535654
7650,"('ground', 'with')",31.42347198347566
7651,"('of', 'war')",31.36015224478686
7652,"('child', 'but')",31.359268488607032
7653,"('or', 'be')",31.302870051337738
7654,"('the', 'berry')",31.297868177312004
7655,"('not', 'bear')",31.28690374444393
7656,"('to', 'love')",31.273843107660337
7657,"('off', 'with')",31.24289875321665
7658,"('for', 'half')",31.22611487619496
7659,"('seem', 'as')",31.19831012521172
7660,"('hot', 'and')",31.18846456991937
7661,"('people', 'from')",31.187179201974136
7662,"('trunk', 'and')",31.172258478095483
7663,"('if', 'to')",31.158429853076335
7664,"('once', 'in')",31.119850321745275
7665,"('he', 'open')",31.112671990487975
7666,"('store', 'and')",31.10699507022251
7667,"('sky', 'and')",31.073554371754383
7668,"('her', 'beautiful')",31.01686290711195
7669,"('a', 'red')",30.98179400050622
7670,"('not', 'often')",30.965037438228567
7671,"('well', 'be')",30.964411453848495
7672,"('call', 'her')",30.946100881165002
7673,"('it', 'look')",30.92799441475461
7674,"('and', 'round')",30.91953081035257
7675,"('not', 'work')",30.91224945025348
7676,"('note', 'the')",30.89704810627109
7677,"('before', 'be')",30.89133519593395
7678,"('her', 'way')",30.87337199665736
7679,"('I', 'care')",30.86448011389939
7680,"('meet', 'you')",30.859278347919624
7681,"('know', 'he')",30.85563559496896
7682,"('course', 'you')",30.850161110872197
7683,"('to', 'act')",30.837181075005592
7684,"('of', 'white')",30.828102661931283
7685,"('a', 'tone')",30.81305068238041
7686,"('from', 'us')",30.793041499315958
7687,"('before', 'you')",30.76674439555042
7688,"('girl', 'but')",30.76368592436996
7689,"('trust', 'to')",30.76358582542571
7690,"('the', 'heart')",30.75852444823158
7691,"('she', 'make')",30.737394798484285
7692,"('thing', 'which')",30.705789600617244
7693,"('the', 'distance')",30.665158740312755
7694,"('the', 'even')",30.653268283876894
7695,"('then', 'another')",30.652399917148184
7696,"('brother', 'and')",30.640634956901312
7697,"('the', 'line')",30.633946376800672
7698,"('bring', 'it')",30.590413117850208
7699,"('bear', 'with')",30.565516012626926
7700,"('do', 'in')",30.562914500084922
7701,"('keep', 'on')",30.561819054397837
7702,"('or', 'so')",30.55492500584495
7703,"('Bill', '')",30.549479053991956
7704,"('for', 'in')",30.53588111530385
7705,"('along', 'in')",30.531004856589934
7706,"('send', 'to')",30.522053410855484
7707,"('pleasant', 'to')",30.52049678295783
7708,"('in', 'wonder')",30.509889855221896
7709,"('by', 'two')",30.50799964902848
7710,"('of', 'it')",30.483932952688352
7711,"('you', 'Miss')",30.45459831080037
7712,"('there', 'live')",30.44854843681112
7713,"('girl', 'and')",30.443033741990266
7714,"('be', 'quiet')",30.42800684355171
7715,"('a', 'village')",30.42338450160292
7716,"('I', 'die')",30.42318057275733
7717,"('hold', 'a')",30.417643576095124
7718,"('turn', 'and')",30.408091875688783
7719,"('and', 'restore')",30.37981686718899
7720,"('for', 'one')",30.37020276784731
7721,"('morning', 'as')",30.363550548342033
7722,"('sure', 'of')",30.34972763680166
7723,"('pocket', 'of')",30.33507285801062
7724,"('and', 'settle')",30.330480593094983
7725,"('can', 'he')",30.319501531687788
7726,"('he', 'start')",30.290017221896427
7727,"('and', 'cover')",30.28533442974599
7728,"('book', 'in')",30.284100235456933
7729,"('you', 'on')",30.26029468282042
7730,"('of', 'some')",30.25446687305985
7731,"('dear', 'but')",30.2235994679105
7732,"('abandon', 'the')",30.21833748812195
7733,"('examine', 'the')",30.21833748812195
7734,"('relate', 'the')",30.21833748812195
7735,"('destroy', 'the')",30.19947975548603
7736,"('late', 'to')",30.174443483958743
7737,"('worry', 'you')",30.143514198830808
7738,"('tall', 'and')",30.095676236836496
7739,"('head', 'the')",30.058169289556524
7742,"('the', 'interview')",30.016960399975332
7740,"('the', 'dwelling')",30.016960399975332
7741,"('the', 'fountain')",30.016960399975332
7743,"('reach', 'it')",30.002679826564087
7744,"('path', 'that')",29.978472230136052
7745,"('after', 'you')",29.977544391950566
7746,"('be', 'where')",29.971017081384275
7747,"('then', 'if')",29.93412827370509
7748,"('that', 'sort')",29.91522674135605
7749,"('say', 'Claus')",29.912195832080094
7750,"('however', 'I')",29.893390200968557
7751,"('however', 'she')",29.8882790987371
7752,"('his', 'best')",29.882191152064305
7753,"('Woodman', 'I')",29.84990147860894
7754,"('they', 'become')",29.84732511272903
7755,"('shall', 'make')",29.833755829685714
7756,"('the', 'marble')",29.82114159301147
7757,"('so', 'very')",29.817497324145506
7758,"('and', 'proceed')",29.811929927335438
7759,"('witch', 'and')",29.811929927335438
7760,"('occupy', 'the')",29.792874412599023
7761,"('ll', 'ask')",29.789705513593443
7762,"('not', 'have')",29.78054082971722
7763,"('be', 'pleased')",29.774585143630304
7764,"('king', 'see')",29.77155182490065
7765,"('little', 'to')",29.765111086512327
7766,"('to', 'Glinda')",29.747485706103284
7767,"('up', 'there')",29.74501355585505
7768,"('boy', 'be')",29.730179097477805
7769,"('send', 'they')",29.712471698885587
7770,"('secret', 'and')",29.7087509425329
7771,"('space', 'of')",29.704192483025107
7772,"('that', 'for')",29.689564710035224
7773,"('as', 'near')",29.687481323129365
7774,"('she', 'open')",29.679953272448927
7775,"('but', 'soon')",29.67443891112691
7776,"('lake', 'and')",29.664139130049524
7777,"('little', 'more')",29.63473783987044
7778,"('not', 'consider')",29.628569978552317
7779,"('not', 'fly')",29.628569978552317
7780,"('but', 'Dorothy')",29.626197814997138
7781,"('struck', 'a')",29.624154396592996
7782,"('but', 'Ozma')",29.61612869512006
7783,"('bar', 'and')",29.614556946891664
7784,"('halt', 'and')",29.614556946891664
7785,"('milk', 'and')",29.614556946891664
7786,"('key', 'and')",29.605509840197975
7787,"('foot', 'in')",29.57979423899454
7788,"('the', 'Monkey')",29.552098049427077
7789,"('Ruggedo', 'have')",29.4691990964854
7790,"('rubb', 'the')",29.447172351629764
7791,"('force', 'he')",29.437388232050623
7792,"('be', 'none')",29.421246883682333
7793,"('his', 'people')",29.3948286781647
7794,"('age', 'and')",29.38521647686296
7795,"('suggest', 'the')",29.325890012882088
7796,"('manner', 'in')",29.31016206664809
7797,"('Oz', 'say')",29.294714867896413
7798,"('and', 'into')",29.278016004007174
7799,"('the', 'mine')",29.269049803477255
7800,"('so', 'have')",29.24165653673306
7801,"('surely', 'be')",29.23981238261643
7802,"('for', 'we')",29.237073834564168
7803,"('bird', 'and')",29.234473678461455
7804,"('sir', 'I')",29.209740917141694
7805,"('it', 'take')",29.199646158876295
7806,"('on', 'to')",29.187556235136945
7807,"('the', 'German')",29.186539778735334
7808,"('the', 'Isle')",29.186539778735334
7809,"('of', 'wild')",29.160591567730226
7810,"('finally', 'the')",29.159008149399526
7811,"('shop', 'and')",29.15386536972491
7812,"('be', 'hot')",29.088183608464856
7813,"('and', 'show')",29.06492864960594
7814,"('speak', 'with')",29.05210993793553
7815,"('better', 'for')",29.030019503183077
7816,"('he', 'remember')",29.029117263151026
7817,"('hundred', 'and')",29.026634056772213
7818,"('it', 'again')",29.0171233727004
7819,"('her', 'word')",29.003659216793668
7820,"('one', 'eye')",29.000170666679743
7821,"('she', 'with')",28.97787824242271
7822,"('when', 'first')",28.945798034645087
7823,"('Ruggedo', 'the')",28.939531672651874
7824,"('form', 'but')",28.937543302488066
7825,"('love', 'with')",28.927590401492708
7826,"('the', 'fellow')",28.92338374119743
7827,"('the', 'aid')",28.87444349161542
7828,"('the', 'pot')",28.87444349161542
7829,"('the', 'powder')",28.87444349161542
7830,"('the', 'star')",28.86390351616047
7831,"('sir', 'he')",28.857383058921627
7832,"('land', 'the')",28.8535698953024
7833,"('story', 'that')",28.84784374891673
7834,"('the', 'coming')",28.83537308648787
7835,"('the', 'statue')",28.83537308648787
7836,"('wail', 'the')",28.83537308648787
7837,"('get', 'us')",28.824179196846806
7838,"('out', 'what')",28.8156056015689
7839,"('interrupt', 'the')",28.76800904800768
7840,"('moment', 'and')",28.763020626691127
7841,"('not', 'try')",28.761064241299703
7842,"('and', 'you')",28.75638995684867
7843,"('be', 'wait')",28.7552815008945
7844,"('and', 'shake')",28.752197737757957
7845,"('they', 'move')",28.7274158625115
7846,"('make', 'two')",28.69502700497625
7847,"('it', 'so')",28.694510295470348
7848,"('you', 'but')",28.66864425099296
7849,"('the', 'hot')",28.66520016658328
7850,"('Ork', 'I')",28.6595515353531
7851,"('around', 'their')",28.654019118692794
7852,"('her', 'little')",28.623213601352635
7853,"('just', 'one')",28.606341055757376
7854,"('have', 'two')",28.603716259328365
7855,"('but', 'have')",28.591316339245648
7856,"('voice', 'we')",28.532709104493804
7857,"('this', 'city')",28.525601342512815
7858,"('ball', 'and')",28.514832694804866
7859,"('flight', 'and')",28.514832694804866
7860,"('that', 'question')",28.508407300368958
7861,"('here', 'he')",28.501564239002114
7862,"('a', 'paper')",28.475731844558663
7863,"('day', 'he')",28.443281486040604
7864,"('as', 'do')",28.436028328520457
7865,"('her', 'back')",28.428537534495096
7866,"('be', 'enchant')",28.422489255404372
7867,"('of', 'trouble')",28.37448020733288
7868,"('perhaps', 'they')",28.30757853510963
7869,"('the', 'gray')",28.276065146626586
7870,"('he', 'gaze')",28.26320394797768
7871,"('and', 'discover')",28.244854370967527
7872,"('you', 'call')",28.236539185743556
7874,"('sail', 'and')",28.230564762981007
7873,"('fruit', 'and')",28.230564762981007
7875,"('the', 'silver')",28.200948193762564
7876,"('Nerle', 'and')",28.198108884622883
7877,"('animal', 'and')",28.198108884622883
7878,"('he', 'notice')",28.19483701933465
7879,"('he', 'presently')",28.19483701933465
7880,"('the', 'company')",28.190824201495893
7881,"('school', 'and')",28.18870969205365
7882,"('mark', 'of')",28.18853268126332
7883,"('us', 'he')",28.180302517745567
7884,"('anything', 'to')",28.163467857472504
7885,"('up', 'a')",28.160530018215624
7886,"('Ki-Ki', 'and')",28.160404727868652
7887,"('believe', 'they')",28.155911934194275
7888,"('she', 'start')",28.15276598799166
7889,"('a', 'house')",28.128059250406366
7890,"('it', 'it')",28.112121943396218
7891,"('a', 'visit')",28.10520023044586
7892,"('certainly', 'be')",28.084460392842445
7893,"('live', 'at')",28.0821253686892
7894,"('her', 'I')",28.07817260628381
7895,"('i', 'as')",28.028874121516125
7896,"('joy', 'of')",28.01299118112594
7897,"('it', 'grow')",28.00394958297377
7898,"('keep', 'his')",27.995074803281863
7899,"('he', 'cross')",27.972150561738797
7900,"('morning', 'she')",27.963710614562167
7901,"('month', 'and')",27.954938649788524
7902,"('eat', 'her')",27.949126281763558
7903,"('village', 'and')",27.908192178013028
7904,"('tok', 'and')",27.89406034287561
7905,"('a', 'trip')",27.878408431452904
7906,"('dress', 'and')",27.868226813644604
7907,"('off', 'her')",27.856100750593697
7908,"('a', 'note')",27.85394995819204
7909,"('a', 'suit')",27.85394995819204
7910,"('pleasant', 'and')",27.83950791663935
7911,"('sometimes', 'he')",27.828439699163187
7912,"('and', 'sometimes')",27.80641397138628
7913,"('break', 'in')",27.80476353347172
7914,"('to', 'dance')",27.78328042625518
7915,"('but', 'where')",27.78108299766224
7916,"('Tristan', 'have')",27.7762837790101
7917,"('and', 'help')",27.77084712825536
7918,"('my', 'in')",27.743516426259262
7919,"('and', 'dance')",27.74149800603262
7920,"('dish', 'and')",27.74149800603262
7921,"('any', 'good')",27.73272721485898
7922,"('we', 'use')",27.715553598138186
7923,"('then', 'there')",27.701667504041716
7924,"('king', 'have')",27.68504621506284
7925,"('last', 'he')",27.67210701698187
7926,"('all', 'us')",27.662288280399615
7927,"('of', 'such')",27.65350898871319
7928,"('possible', 'and')",27.64206286662504
7929,"('she', 'leave')",27.627705029575232
7930,"('will', 'mean')",27.624564754501865
7931,"('growle', 'the')",27.61016236699035
7932,"('he', 'laugh')",27.608375188667342
7933,"('of', 'fire')",27.588391131018103
7934,"('please', 'say')",27.586694623441492
7935,"('to', 'Anna')",27.56778104678244
7936,"('never', 'do')",27.524335315603455
7937,"('and', 'rush')",27.49746641900778
7938,"('a', 'journey')",27.4836592298685
7939,"('upon', 'which')",27.47255670917431
7940,"('like', 'us')",27.46241013185195
7941,"('from', 'any')",27.444243475141683
7942,"('with', 'no')",27.440392925241802
7943,"('not', 'live')",27.43789664156669
7944,"('if', 'a')",27.431646953201675
7945,"('they', 'stop')",27.404395835188495
7946,"('of', 'clothe')",27.396754822343027
7947,"('all', 'side')",27.388889509900615
7948,"('and', 'shall')",27.38034580338728
7949,"('be', 'my')",27.36677748038336
7950,"('brain', 'be')",27.344047044887763
7951,"('pass', 'the')",27.337695840105535
7952,"('then', 'take')",27.33756474042836
7953,"(""'"", 'I')",27.3105059862329
7954,"('window', 'in')",27.30736857496115
7955,"('before', 'us')",27.306670998506632
7956,"('and', 'often')",27.256010843447285
7958,"('the', 'sake')",27.25468741747303
7957,"('the', 'rent')",27.25468741747303
7959,"('song', 'of')",27.2339626192352
7960,"('house', 'there')",27.233213931659694
7961,"('person', 'be')",27.220987206238362
7962,"('course', 'of')",27.209113053716685
