,en,ru,fr
5699,conditional,кондиционный,no_equality
5700,conditional,обусловленный,no_equality
5701,conditional,условие,no_equality
5702,conditional,условность,no_equality
5703,conditional,условный оператор,conditionnel
5704,conditional,условное выражение,no_equality
5705,conditional,условное наклонение,conditionnel
5706,conditional,условная зависимость,conditionnel
5707,whoosh,свист,no_equality
5708,pasturage,пастбище,pâturage
5709,pasturage,подножный,no_equality
5710,mini-bar,мини-бар,minibar
5711,mini-bar,мини-бар,mini-bar
5712,mini-bar,мини-бар,mini bar
5713,mini bar,мини бар,no_equality
5714,pathetically,трогательно,no_equality
5715,pathetically,жалостно,no_equality
5716,pathetically,жалко,pathétique
5717,anchorman,ведущий,présentateur
5718,anchorman,диктор,présentateur
5719,envisage,предусматривать,envisager
5720,envisage,предусматривать,prévoir
5721,envisage,рассматривать,envisager
5722,envisage,запланировать,prévoir
5723,envisage,представлять себе,imaginer
5724,ratchet,храповик,no_equality
5725,ratchet,кабестан,no_equality
5726,ratchet,храповый механизм,no_equality
5727,ratchet,храповой,no_equality
5728,holy Trinity,святая троица,sainte trinité
5729,burnt out,выгоревший,no_equality
5730,Saroyan,Сарояна,no_equality
5731,Amtrak,Амтрак,amtrak
5732,momentum,импульс,élan
5733,momentum,импульс,dynamique
5734,momentum,импульс,impulsion
5735,momentum,импульс,lancée
5736,momentum,импульс,dynamisme
5737,momentum,движущая сила,élan
5738,momentum,количество движения,vitesse
5739,momentum,момент,moment
5740,momentum,динамика,élan
5741,momentum,динамика,dynamique
5742,momentum,динамика,dynamisme
5743,momentum,моментум,no_equality
5744,momentum,кинетический момент,moment
5745,momentum,импульс силы,élan
5746,momentum,импульс силы,dynamisme
5747,momentum,наступательный порыв,élan
5748,momentum,импульсный,no_equality
5749,implode,взрывать,exploser
5750,implode,рушиться,no_equality
5751,Alexius,Алексий,no_equality
5752,Alexius,Алексей,no_equality
5753,allure,очарование,charme
5754,allure,аллюр,allure
5755,allure,соблазн,no_equality
5756,allure,заманчивость,no_equality
5757,allure,заманивать,no_equality
5758,allure,привлекать,attirer
5759,allure,очаровывать,séduire
5760,unschooled,необученный,no_equality
5761,unschooled,необразованный,no_equality
5762,desaturate,обесцветить,no_equality
5763,hypnosis,гипноз,hypnose
5764,hypnosis,гипноз,hypnotiser
5765,hypnosis,гипнотический,no_equality
5766,Nathaniel,Натаниэль,nathaniel
5767,Nathaniel,Натэниел,no_equality
5768,direction,направление,direction
5769,direction,направление,sens
5770,direction,направление,orientation
5771,direction,направление,voie
5772,direction,инструкция,instruction
5773,direction,инструкция,directive
5774,direction,инструкция,mode d'emploi
5775,direction,руководство,direction
5776,direction,руководство,orientation
5777,direction,руководство,dirigé
5778,direction,руководство,administration
5779,direction,управление,direction
5780,direction,управление,administration
5781,direction,дирекция,direction
5782,direction,распоряжение,instruction
5783,direction,распоряжение,directive
5784,direction,направленность,direction
5785,direction,направленность,orientation
5786,direction,сторона,no_equality
5787,direction,указания,instruction
5788,direction,указания,directive
5789,direction,режиссура,mise en scène
5790,direction,курс,direction
5791,direction,курс,orientation
5792,direction,курс,voie
5793,direction,курс,cap
5794,direction,русло,voie
5795,Thompson,Томпсон,thomson
5796,Thompson,Томпсон,thompson
5797,renovation,реконструкция,rénovation
5798,renovation,реконструкция,restauration
5799,renovation,реконструкция,réfection
5800,renovation,реконструкция,réaménagement
5801,renovation,реконструкция,remise en état
5802,renovation,обновление,rénovation
5803,renovation,обновление,renouvellement
5804,renovation,обновление,renouveau
5805,renovation,обновление,rénover
5806,renovation,восстановление,réhabilitation
5807,renovation,восстановление,restauration
5808,renovation,восстановление,remise en état
5809,renovation,восстановительный ремонт,rénovation
5810,renovation,восстановительный ремонт,remise en état
5811,responsive,отзывчивый,no_equality
5812,responsive,ответный,no_equality
5813,responsive,быстрореагирующий,no_equality
5814,responsive,реактивный,no_equality
5815,responsive,реагирующий,réactif
5816,responsive,отвечающий,no_equality
5817,responsive,чутко реагирующий,no_equality
5818,responsive,поддающийся,no_equality
5819,nattily,аккуратно,no_equality
5820,nattily,ловко,no_equality
5821,gravy boat,соусник,saucière
5822,Odyssey,Одиссея,odyssée
5823,Odyssey,Одиссея,périple
5824,flirtatiously,кокетливо,no_equality
5825,off stage,со сцены,sur la scène
5826,off stage,вне сцены,no_equality
5827,assistant,помощник,assistant
5828,assistant,помощник,adjoint
5829,assistant,помощник,aide
5830,assistant,помощник,auxiliaire
5831,assistant,помощник,secrétaire
5832,assistant,помощник,collaborateur
5833,assistant,помощник,bras droit
5834,assistant,продавец,no_equality
5835,assistant,сотрудник,chargé
5836,assistant,сотрудник,collaborateur
5837,assistant,сотрудник,poste
5838,assistant,фельдшер,no_equality
5839,assistant,референт,no_equality
5840,assistant,подручный,no_equality
5841,assistant,ассистентский,no_equality
5842,inopportune,неподходящий,no_equality
5843,inopportune,несвоевременный,no_equality
5844,inopportune,неуместный,no_equality
5845,Turkmenistan,Туркменистан,turkménistan
5846,multimillionaire,мультимиллионер,multimillionnaire
5847,multimillionaire,мультимиллионерша,no_equality
5848,Mandalay,Мандалай,mandalay
5849,rebellious,мятежный,rebelle
5850,rebellious,крамольный,no_equality
5851,rebellious,бунтовской,no_equality
5852,rebellious,бунтующий,no_equality
5853,decentralize,децентрализовать,décentraliser
5854,decentralize,рассредоточить,no_equality
5855,decentralize,децентрализировать,décentraliser
5856,liquor,напиток,alcool
5857,liquor,напиток,boire
5858,liquor,спиртной напиток,boire
5859,liquor,ликер,liqueur
5860,liquor,ликер,alcool
5861,liquor,раствор,no_equality
5862,liquor,щелок,liqueur
5863,liquor,ликвор,no_equality
5864,liquor,настойка,no_equality
5865,liquor,ликероводочный,no_equality
5866,liquor,спиртной,no_equality
5867,blueness,синева,bleu
5868,civilisation,цивилизация,civilisation
